Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1693	:	1661891342.969	     0.057	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr13
1694	:	1661891343.027	     0.022	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr14
1695	:	1661891343.049	     0.085	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr15
1696	:	1661891343.135	     0.059	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr16
1697	:	1661891343.193	     0.066	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr17
1698	:	1661891343.242	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr18
1699	:	1661891343.260	     0.020	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr19
1700	:	1661891343.280	     0.095	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr20
1701	:	1661891343.359	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr21
1702	:	1661891343.376	     0.046	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr22
1703	:	1661891343.422	     0.042	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chrX
1704	:	1661891343.465	     0.027	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chrY
1705	:	1661891343.492	     0.048	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr1
1707	:	1661891343.590	     0.029	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr3
1708	:	1661891343.605	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr4
1706	:	1661891343.540	     0.143	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr2
1709	:	1661891343.620	     0.065	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr5
1710	:	1661891343.682	     0.049	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr6
1711	:	1661891343.714	     0.018	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr7
1712	:	1661891343.730	     0.072	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr8
1713	:	1661891343.802	     0.032	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr9
1714	:	1661891343.835	     0.034	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr10
1715	:	1661891343.870	     0.078	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr11
1716	:	1661891343.933	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr12
1717	:	1661891343.948	     0.041	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr13
1718	:	1661891343.988	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr14
1719	:	1661891344.014	     0.085	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr15
1720	:	1661891344.027	     0.167	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr16
1721	:	1661891344.098	     0.119	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr17
1722	:	1661891344.194	     0.065	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr18
1723	:	1661891344.218	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr19
1724	:	1661891344.258	     0.113	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr20
1725	:	1661891344.371	     0.144	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr21
1726	:	1661891344.502	     0.013	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chr22
1727	:	1661891344.514	     0.062	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chrX
1728	:	1661891344.575	     0.039	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/179.bed ../dataDerived/methylBedByChrom/ chrY
1729	:	1661891344.596	     0.021	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr1
1730	:	1661891344.614	     0.078	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr2
1731	:	1661891344.678	     0.087	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr3
1732	:	1661891344.692	     0.162	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr4
1733	:	1661891344.765	     0.090	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr5
1734	:	1661891344.854	     0.037	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr6
1735	:	1661891344.892	     0.069	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr7
1736	:	1661891344.962	     0.060	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr8
1737	:	1661891345.022	     0.046	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr9
1738	:	1661891345.069	     0.084	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr10
1739	:	1661891345.152	     0.044	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr11
1740	:	1661891345.195	     0.036	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr12
1741	:	1661891345.231	     0.036	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr13
1742	:	1661891345.268	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr14
1743	:	1661891345.306	     0.046	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr15
1744	:	1661891345.351	     0.053	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr16
1745	:	1661891345.405	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr17
1746	:	1661891345.447	     0.043	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr18
1747	:	1661891345.490	     0.066	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr19
1748	:	1661891345.540	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr20
1749	:	1661891345.557	     0.065	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr21
1750	:	1661891345.623	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chr22
1751	:	1661891345.666	     0.043	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chrX
1752	:	1661891345.708	     0.032	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/180.bed ../dataDerived/methylBedByChrom/ chrY
1753	:	1661891345.726	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr1
1754	:	1661891345.741	     0.065	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr2
1755	:	1661891345.806	     0.049	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr3
1756	:	1661891345.840	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr4
1757	:	1661891345.854	     0.075	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr5
1758	:	1661891345.930	     0.026	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr6
1759	:	1661891345.957	     0.033	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr7
1760	:	1661891345.991	     0.037	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr8
1761	:	1661891346.028	     0.020	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr9
1762	:	1661891346.049	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr10
1763	:	1661891346.068	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr11
1764	:	1661891346.091	     0.049	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr12
1765	:	1661891346.107	     0.035	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr13
1766	:	1661891346.141	     0.062	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr14
1767	:	1661891346.204	     0.066	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr15
1768	:	1661891346.271	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr16
1769	:	1661891346.304	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr17
1770	:	1661891346.335	     0.060	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr18
1771	:	1661891346.396	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr19
1772	:	1661891346.429	     0.040	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr20
1773	:	1661891346.469	     0.074	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr21
1774	:	1661891346.544	     0.029	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chr22
1775	:	1661891346.572	     0.022	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chrX
1776	:	1661891346.594	     0.036	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/181.bed ../dataDerived/methylBedByChrom/ chrY
1777	:	1661891346.630	     0.040	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr1
1778	:	1661891346.671	     0.026	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr2
1779	:	1661891346.697	     0.027	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr3
1780	:	1661891346.724	     0.033	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr4
1781	:	1661891346.743	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr5
1782	:	1661891346.758	     0.037	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr6
1783	:	1661891346.778	     0.043	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr7
1784	:	1661891346.794	     0.029	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr8
1785	:	1661891346.821	     0.076	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr9
1786	:	1661891346.898	     0.061	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr10
1787	:	1661891346.939	     0.022	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr11
1788	:	1661891346.959	     0.088	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr12
1789	:	1661891347.048	     0.090	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr13
1790	:	1661891347.139	     0.049	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr14
1791	:	1661891347.188	     0.038	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr15
1792	:	1661891347.225	     0.049	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr16
1793	:	1661891347.273	     0.109	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr17
1794	:	1661891347.367	     0.044	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr18
1795	:	1661891347.383	     0.031	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr19
1796	:	1661891347.412	     0.034	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr20
1797	:	1661891347.445	     0.072	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr21
1798	:	1661891347.503	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chr22
1799	:	1661891347.518	     0.037	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chrX
1800	:	1661891347.554	     0.046	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/182.bed ../dataDerived/methylBedByChrom/ chrY
1801	:	1661891347.581	     0.019	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr1
1802	:	1661891347.599	     0.069	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr2
1803	:	1661891347.668	     0.028	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr3
1804	:	1661891347.696	     0.037	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr4
1805	:	1661891347.734	     0.029	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr5
1806	:	1661891347.763	     0.038	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr6
1807	:	1661891347.783	     0.020	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr7
1808	:	1661891347.801	     0.046	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr8
1809	:	1661891347.832	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr9
1810	:	1661891347.848	     0.029	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr10
1811	:	1661891347.877	     0.044	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr11
1812	:	1661891347.921	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr12
1813	:	1661891347.953	     0.036	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr13
1814	:	1661891347.974	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr14
1815	:	1661891347.989	     0.112	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr15
1816	:	1661891348.101	     0.062	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr16
1817	:	1661891348.163	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr17
1818	:	1661891348.181	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr18
1819	:	1661891348.222	     0.057	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr19
1820	:	1661891348.261	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr20
1821	:	1661891348.278	     0.097	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr21
1822	:	1661891348.375	     0.045	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chr22
1823	:	1661891348.399	     0.023	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chrX
1824	:	1661891348.420	     0.079	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/183.bed ../dataDerived/methylBedByChrom/ chrY
1825	:	1661891348.499	     0.056	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr1
1826	:	1661891348.540	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr2
1827	:	1661891348.555	     0.070	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr3
1828	:	1661891348.625	     0.046	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr4
1829	:	1661891348.671	     0.029	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr5
1830	:	1661891348.700	     0.052	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr6
1831	:	1661891348.752	     0.027	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr7
1832	:	1661891348.779	     0.037	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr8
1833	:	1661891348.816	     0.068	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr9
1834	:	1661891348.870	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/184.bed ../dataDerived/methylBedByChrom/ chr10
